sqft_living,bedrooms,bathrooms,price
2690,3,2.5,979000.0
2755,4,2.5,625250.0
2650,4,3.5,665000.0
2310,3,3.25,589500.0
1460,2,3.0,437000.0
1400,3,1.0,320000.0
2196,3,2.5,333500.0
2020,3,2.25,430000.0
4280,5,4.5,995500.0
2340,3,3.0,427874.0
2220,4,2.5,334990.0
4420,4,4.0,909500.0
1580,3,2.0,210000.0
3550,4,2.75,952990.0
1510,2,1.75,622500.0
1360,3,3.5,515000.0
2040,3,2.5,350000.0
1120,1,1.5,310000.0
4490,4,3.5,700000.0
3560,4,2.5,907687.0
2150,2,2.5,741500.0
2130,3,2.5,395000.0
2990,5,2.75,559950.0
1847,4,2.5,215000.0
2610,4,2.5,390000.0
1670,3,2.25,425000.0
1860,3,2.5,472000.0
3440,4,3.5,1330000.0
3510,4,3.5,695000.0
1740,3,2.5,545000.0
2240,4,2.5,389950.0
1550,3,2.25,380000.0
1390,4,2.0,288790.0
2500,3,3.0,432500.0
2710,3,3.5,615000.0
1720,3,2.5,500000.0
1760,3,2.25,615000.0
2270,4,2.25,500000.0
1690,3,3.5,622000.0
4000,5,3.5,802945.0
2880,4,2.5,1260000.0
1480,3,2.5,598950.0
1950,3,2.5,430000.0
2700,4,2.75,515000.0
2210,2,3.0,1262000.0
2370,4,3.5,400000.0
1310,3,2.5,390000.0
2410,3,2.5,450000.0
3360,5,1.5,804995.0
3040,4,3.25,825000.0
2140,4,2.25,435000.0
1720,3,2.5,398000.0
2658,4,2.5,411605.0
1480,3,3.25,315000.0
1350,2,2.0,455000.0
1150,3,2.5,452950.0
1690,3,1.75,380000.0
1270,2,1.75,340000.0
2655,3,2.5,409950.0
880,2,1.0,360000.0
4645,4,4.25,1595000.0
1270,3,1.5,440000.0
1728,2,1.75,730000.0
1950,3,2.25,408000.0
3170,4,2.5,820000.0
1233,2,2.5,360000.0
2570,3,2.5,339990.0
1560,3,2.0,515000.0
1630,3,1.75,541000.0
2510,4,2.5,375000.0
2223,4,2.5,320000.0
1230,2,2.25,325000.0
3050,5,2.75,740000.0
2710,5,2.75,450000.0
2090,4,2.5,455000.0
1440,3,2.5,292500.0
2500,3,2.5,650000.0
2740,4,2.75,530000.0
3360,5,3.25,829995.0
2280,4,2.75,395000.0
3520,4,2.75,859990.0
1320,2,1.5,342500.0
3410,4,2.75,743000.0
2730,3,2.25,345000.0
1780,3,2.5,443000.0
1427,3,2.5,260000.0
2910,4,2.5,810000.0
3250,4,2.75,570000.0
3630,5,3.5,1563100.0
1680,2,2.5,840000.0
2280,3,2.5,950000.0
3310,3,2.5,572800.0
1290,3,3.0,305000.0
3940,5,4.75,1695000.0
2170,4,2.5,445000.0
3290,4,3.5,801000.0
2550,3,2.5,711000.0
1140,3,2.25,268500.0
2300,4,2.5,320000.0
2670,4,3.25,500000.0
2440,4,2.5,631625.0
1611,2,2.5,850000.0
2710,3,3.5,600000.0
2015,3,2.75,988500.0
3444,4,3.25,430236.0
3060,3,2.5,1266520.0
2050,4,2.5,689500.0
1390,3,1.5,175003.0
1240,2,2.5,459000.0
3750,4,3.25,1180000.0
1410,3,3.25,358000.0
2448,4,2.5,447055.0
2600,3,2.75,415000.0
3330,4,3.25,1210000.0
1160,2,2.25,495000.0
1330,2,2.25,479000.0
2830,3,2.5,1898000.0
1610,3,2.5,249900.0
2800,4,2.5,1465000.0
4570,5,3.75,1037000.0
2820,4,2.5,897000.0
2570,4,2.5,1100000.0
1710,3,2.25,685000.0
1220,3,1.5,295000.0
1650,3,2.25,619000.0
1130,2,1.5,439108.0
1489,3,2.25,260000.0
2690,5,2.5,279000.0
1530,3,2.25,380000.0
1600,3,2.5,287000.0
1000,2,1.5,377000.0
2440,4,3.5,649950.0
1260,3,2.5,445000.0
1660,3,2.5,605000.0
1190,3,2.25,475000.0
1520,3,3.0,399000.0
3250,5,2.75,718000.0
4700,4,3.25,1400000.0
1480,3,2.5,341000.0
2380,2,2.5,818000.0
1640,3,2.25,759000.0
1650,3,3.5,547500.0
1278,2,2.5,358000.0
1200,3,2.5,412000.0
690,2,1.5,245000.0
3202,4,2.5,460940.0
1347,3,2.25,321000.0
2960,4,3.5,633634.0
740,1,0.75,290000.0
1200,2,2.25,445000.0
4320,5,3.5,887250.0
2310,3,2.5,739000.0
1490,3,2.0,429900.0
1480,3,2.0,459000.0
1481,3,2.25,240000.0
1730,3,3.0,566950.0
3900,4,3.5,1040000.0
1130,3,3.5,343000.0
3230,4,3.25,572115.0
3920,5,3.5,918000.0
1190,2,1.5,555000.0
2311,4,2.5,399440.0
1810,3,2.5,450000.0
3290,4,2.5,648000.0
3250,4,2.5,580000.0
2544,4,2.5,415000.0
1380,3,2.5,527500.0
1430,3,2.25,384000.0
3490,3,2.5,692000.0
910,2,1.5,455000.0
3080,4,3.25,1280000.0
2280,3,2.5,415000.0
1660,3,2.5,975000.0
3320,4,2.5,799950.0
1680,5,4.0,545000.0
2584,4,3.5,429900.0
2217,3,2.5,275000.0
2480,3,2.5,498000.0
2610,3,2.5,754950.0
3240,4,3.0,895000.0
3569,4,3.25,580000.0
3181,4,2.5,379900.0
1921,4,2.5,245000.0
1570,3,2.5,417000.0
1940,3,2.5,555000.0
1940,3,2.5,555000.0
2210,4,2.5,353000.0
1280,3,2.25,539000.0
1520,3,2.0,434900.0
1230,2,2.25,325000.0
1480,3,2.5,650000.0
2612,4,2.5,379950.0
2350,3,2.5,700000.0
1300,3,2.5,675000.0
2020,4,1.5,379000.0
2140,3,2.5,571000.0
1380,3,2.25,475000.0
2730,4,3.5,769900.0
4220,4,3.5,633000.0
1570,3,2.5,635000.0
4670,4,3.5,1238000.0
1370,3,2.25,524000.0
3273,4,3.5,485000.0
3880,3,4.0,1030000.0
1494,3,3.5,650000.0
2930,3,2.5,754842.0
2598,4,2.5,428900.0
2242,3,2.5,329900.0
2830,4,2.5,1035290.0
2710,4,2.5,544999.0
2320,4,2.75,449950.0
2720,4,2.5,635000.0
1650,3,1.75,599000.0
1430,3,3.25,478000.0
2090,4,2.5,388000.0
3660,4,3.5,809950.0
4220,4,3.5,1060000.0
1450,2,2.5,659000.0
3460,4,3.75,971971.0
1350,3,2.5,389000.0
3000,4,2.75,355000.0
2950,4,2.5,551500.0
2530,4,2.5,417838.0
4650,4,4.5,1750000.0
710,2,1.0,399950.0
3050,4,2.5,740000.0
1150,3,2.5,335000.0
3410,5,5.25,2250000.0
1370,3,1.75,667000.0
3540,4,2.5,920000.0
1370,3,2.5,368000.0
1714,4,2.5,307000.0
3650,4,2.75,550000.0
2990,4,2.5,594491.0
3284,4,2.5,460458.0
3550,4,2.25,859000.0
1860,3,3.0,399950.0
1720,3,3.25,547500.0
2540,3,2.5,310000.0
3270,4,2.75,939000.0
980,2,2.5,329900.0
1150,3,2.5,436000.0
1820,3,2.5,320000.0
1580,3,2.5,375000.0
1460,3,2.0,392137.0
2900,4,2.5,520000.0
2620,5,2.75,535000.0
1340,2,2.5,407000.0
3266,4,3.25,424950.0
1076,2,1.5,290000.0
1680,3,3.25,399000.0
1930,3,2.5,439990.0
2880,4,2.5,635000.0
2240,4,2.25,635000.0
2594,3,2.5,351000.0
1210,2,1.5,437500.0
3760,4,3.5,919204.0
3600,4,2.5,923990.0
2050,4,2.5,639888.0
1510,3,3.25,675000.0
2580,4,2.5,899900.0
1670,3,2.5,252000.0
3190,4,2.5,925000.0
1280,3,2.5,552000.0
2718,4,2.5,388500.0
1370,2,2.0,548000.0
1794,3,2.5,254950.0
2160,3,2.5,629000.0
2180,4,2.5,734000.0
1490,3,2.25,309000.0
2950,3,2.5,554950.0
2990,3,2.75,785000.0
2700,4,2.5,550000.0
3130,4,3.5,1010000.0
3620,3,2.0,1575000.0
2481,5,2.75,309000.0
1730,3,2.5,328423.0
1420,3,1.5,345000.0
3160,5,3.5,660000.0
1320,3,3.25,385000.0
1010,2,2.25,459000.0
1870,3,2.5,248000.0
2260,4,2.5,379000.0
4340,5,4.5,2945000.0
1620,2,2.25,395000.0
2280,3,2.5,535000.0
3400,5,3.5,970000.0
830,2,1.5,205000.0
2310,4,2.5,310000.0
830,2,1.5,334500.0
4130,5,3.25,995000.0
2050,4,3.0,370228.0
2050,4,2.5,383000.0
1600,3,2.5,384500.0
3190,5,2.5,865000.0
3860,4,3.75,1051000.0
2040,4,2.5,502000.0
3845,4,3.5,1750000.0
2650,4,2.5,569995.0
3430,4,2.5,749950.0
2430,3,2.5,550000.0
2876,3,3.5,525000.0
2550,4,3.5,516000.0
4100,4,3.75,1350000.0
2730,4,2.5,440000.0
1780,3,2.5,660000.0
1880,3,2.5,261950.0
3090,5,3.75,551000.0
2460,3,3.5,665000.0
2910,4,3.5,610000.0
2910,4,3.5,645000.0
1930,3,1.75,536751.0
1413,3,2.25,260000.0
4030,3,3.25,1312000.0
2880,4,3.25,429900.0
2360,4,2.75,535000.0
1070,2,1.75,462550.0
1460,3,3.25,602000.0
3800,4,2.75,730000.0
1190,2,1.5,300500.0
3200,5,2.5,675000.0
1970,3,2.25,415000.0
2830,3,2.5,614000.0
2630,4,2.5,385000.0
2720,4,2.75,594000.0
3160,4,2.75,860000.0
3770,4,4.0,1104500.0
3500,4,2.75,775000.0
2710,5,2.75,430760.0
2170,2,2.5,755000.0
1540,2,2.25,640000.0
1876,3,3.25,613500.0
3720,4,3.5,780000.0
3148,4,2.5,550000.0
3240,4,3.25,789500.0
3340,5,3.5,592000.0
2413,4,2.5,454950.0
2500,4,2.5,475000.0
1180,2,1.75,659000.0
2890,4,2.5,570000.0
2230,5,3.0,347500.0
1767,4,2.5,205000.0
1450,3,3.25,380000.0
2930,5,2.75,718000.0
2710,5,2.75,515805.0
3600,4,3.25,1029280.0
1800,3,2.5,437718.0
2290,4,2.5,450000.0
1510,3,2.5,515000.0
1090,2,2.5,204000.0
1270,3,2.0,360000.0
1540,3,2.25,550000.0
2930,3,2.5,650880.0
4360,5,3.75,1789950.0
3640,4,3.5,895900.0
2430,4,2.5,585000.0
1520,3,2.25,380000.0
2730,5,2.75,565997.0
2440,3,3.0,459000.0
1580,3,3.75,550000.0
1420,3,2.25,500000.0
2820,5,3.25,461500.0
2650,4,2.5,790000.0
1490,3,2.25,735000.0
3060,4,2.5,588000.0
3240,3,3.25,724500.0
2820,3,2.75,749000.0
4140,5,3.5,720000.0
982,2,1.5,250000.0
2460,3,2.75,790000.0
2547,4,2.5,392440.0
1834,4,2.25,280000.0
3130,4,4.5,1333000.0
2730,4,2.5,649000.0
1380,2,2.5,457000.0
4700,4,4.25,2225000.0
2330,3,3.0,453000.0
1730,3,2.5,329780.0
2350,2,2.5,1050000.0
4000,5,4.5,771005.0
3350,3,2.5,1300000.0
1530,3,3.25,607500.0
1610,2,2.25,278000.0
2620,4,2.75,475000.0
1300,3,2.0,270000.0
3590,4,3.5,1302000.0
2490,4,2.5,778983.0
1320,3,2.5,221000.0
1800,4,2.25,338800.0
3360,5,1.5,834995.0
3220,4,2.5,550000.0
2514,3,3.5,575000.0
3130,4,2.75,649000.0
2720,4,2.5,545000.0
1390,2,2.25,625000.0
4920,4,4.5,1042000.0
2134,3,2.5,611000.0
1741,3,2.5,300000.0
2560,3,2.5,577000.0
2220,4,2.5,349990.0
1910,3,2.5,650000.0
980,2,1.5,378000.0
1950,3,2.5,313200.0
4150,5,4.25,1206690.0
1110,2,1.5,252500.0
1250,3,2.5,308000.0
3310,4,2.5,803100.0
2020,4,2.5,415000.0
3310,4,3.5,785000.0
2798,4,2.5,499950.0
1847,4,2.5,216000.0
2420,4,2.5,380000.0
2020,4,2.5,345000.0
2400,4,2.5,456500.0
1760,3,2.5,382495.0
2110,4,2.5,324950.0
2692,4,2.5,436472.0
1490,3,2.25,365250.0
3960,5,3.25,919990.0
1740,4,2.5,316475.0
1940,4,2.5,425000.0
970,2,1.0,302860.0
1852,3,2.5,298000.0
4810,4,4.0,3204000.0
1520,3,2.5,333000.0
2099,3,2.5,289950.0
1250,3,2.25,419950.0
1090,2,1.5,306000.0
3216,4,2.5,498445.0
2970,4,2.5,775950.0
2610,3,2.5,605000.0
1340,2,1.75,520000.0
3300,4,2.75,849990.0
1630,3,2.0,767450.0
1590,3,2.25,665000.0
1310,2,2.75,525000.0
3600,4,3.5,870515.0
2154,4,2.5,390000.0
1530,3,1.75,500000.0
1360,3,2.25,399950.0
1320,3,2.5,305000.0
1660,4,2.5,255000.0
2891,4,2.5,415000.0
2340,3,2.5,716500.0
2320,3,2.5,425000.0
2190,4,2.5,540000.0
2060,3,2.5,324747.0
1740,3,2.5,385000.0
1400,3,2.25,270000.0
4410,5,4.0,1240000.0
1780,3,2.5,672000.0
1760,3,2.5,310000.0
4410,3,3.5,3000000.0
2432,3,2.5,427000.0
2283,3,2.5,389950.0
1860,3,2.5,309620.0
2701,4,2.5,399895.0
2930,4,2.5,442515.0
1540,3,2.25,375000.0
2242,3,2.5,309780.0
1950,3,2.5,425000.0
1160,2,3.0,405000.0
2060,3,2.5,356250.0
1230,3,2.25,550000.0
1160,2,1.5,340000.0
2245,4,2.5,362865.0
4120,4,3.5,1360000.0
3400,4,2.5,830000.0
4270,5,3.75,1598000.0
2890,4,3.5,855000.0
3220,5,3.5,1205000.0
4010,4,3.5,1385000.0
2260,4,3.5,400200.0
1140,2,1.0,235000.0
1640,3,2.0,349950.0
3510,4,2.75,659950.0
3010,3,2.75,785000.0
1060,2,2.25,475000.0
1658,3,2.5,263900.0
1960,3,2.5,342000.0
2420,3,2.5,367899.0
3420,3,3.5,657044.0
893,2,1.5,359950.0
3020,4,2.75,879950.0
2470,4,2.5,550000.0
2009,4,2.5,279000.0
1530,3,2.5,255000.0
1590,3,1.75,609500.0
2630,5,3.0,420000.0
3230,4,2.5,570000.0
1430,3,2.25,439000.0
2242,3,2.5,310000.0
2500,4,2.5,635000.0
1230,3,2.5,399950.0
3020,4,2.5,805000.0
3480,4,3.5,1800000.0
3330,4,3.0,1205000.0
3400,4,2.5,745000.0
830,2,1.5,329445.0
3110,5,3.0,588000.0
1910,3,2.5,494815.0
3230,3,2.75,591975.0
3380,5,2.75,600000.0
2830,3,2.75,673000.0
3700,5,3.5,889950.0
2520,4,3.0,500000.0
1530,3,2.25,500000.0
4420,4,4.25,890000.0
1460,3,3.0,437000.0
1450,3,2.25,419700.0
1160,3,2.0,394000.0
1640,3,2.0,342000.0
1444,3,1.75,420000.0
1620,3,2.5,580000.0
1100,2,1.5,343000.0
1340,2,1.5,390000.0
1450,3,1.5,274000.0
3040,4,2.5,700000.0
2560,4,2.5,838000.0
2744,6,3.0,300000.0
1420,3,2.25,467000.0
700,2,1.0,395000.0
4110,5,4.25,734000.0
2670,5,2.75,480000.0
2130,3,2.75,539000.0
3078,5,2.75,459950.0
840,2,1.0,306500.0
1800,3,2.5,408474.0
2580,3,2.75,437000.0
1270,3,1.5,160797.0
3065,4,3.5,729000.0
1861,3,2.5,499000.0
2260,4,2.75,359950.0
4150,5,3.25,929000.0
1500,2,2.5,529950.0
1620,3,2.25,461000.0
830,2,1.5,271115.0
3120,4,2.5,653000.0
1870,3,2.5,565000.0
1240,3,2.25,529950.0
2820,4,2.5,585000.0
1630,3,1.75,609000.0
1584,3,2.25,267000.0
2840,4,2.5,557000.0
3910,4,3.25,709950.0
1730,3,2.5,625000.0
1840,3,2.75,599000.0
4030,4,3.75,920000.0
3440,4,3.5,1285000.0
2110,4,2.5,324500.0
2430,3,2.5,471500.0
4690,4,3.75,1015000.0
3500,4,3.5,998000.0
2070,4,2.5,262000.0
3350,4,3.5,844000.0
2440,4,2.5,745641.0
3010,5,3.0,659950.0
2060,3,2.5,339989.0
1570,2,2.5,352500.0
1580,3,2.5,525000.0
4280,5,3.5,1138990.0
2815,5,3.5,491000.0
2620,4,2.5,675000.0
1250,3,2.25,344000.0
3250,4,2.5,530000.0
2510,4,3.25,290500.0
1270,2,1.75,335000.0
1580,3,2.5,379000.0
1360,3,1.5,385000.0
2400,4,2.5,500012.0
1571,3,3.0,366750.0
1405,2,2.0,405000.0
1010,3,1.5,356999.0
1450,2,2.5,590000.0
1420,3,1.75,294000.0
2650,4,2.5,731500.0
3030,5,2.75,837219.0
2670,3,2.75,798800.0
1170,2,2.5,482500.0
3260,4,2.5,820000.0
1480,3,1.5,319000.0
2700,3,2.5,950000.0
4640,4,3.5,1267500.0
1601,3,2.5,378000.0
2540,3,2.5,489950.0
1030,2,1.75,345000.0
2730,3,2.5,510000.0
3172,4,2.5,432500.0
3160,4,2.5,650000.0
2850,4,2.5,750000.0
2780,4,3.5,870000.0
3860,4,3.5,900000.0
1180,2,1.75,664950.0
1410,3,2.25,391000.0
3223,5,3.0,479349.0
2600,4,3.25,661000.0
1380,3,3.25,379000.0
1620,3,2.25,415000.0
1370,3,3.25,375000.0
1220,3,2.0,355000.0
1280,3,2.5,540000.0
770,2,1.5,290000.0
1210,3,2.5,500000.0
2890,4,2.5,416000.0
1580,3,2.5,349900.0
1530,3,2.25,465000.0
3670,4,2.5,950000.0
1850,4,2.25,496800.0
2440,4,2.5,680000.0
2190,4,3.25,920000.0
4360,5,4.0,1289990.0
3990,4,2.75,825000.0
1270,3,2.5,292000.0
3340,4,2.5,576000.0
1500,2,2.0,670000.0
3120,4,3.5,953007.0
2480,4,2.5,399000.0
1110,2,2.0,399000.0
2760,4,2.75,847093.0
1510,3,2.5,599950.0
1460,3,2.5,499000.0
3980,4,2.75,760000.0
3320,4,3.75,1699990.0
3270,4,3.25,1033890.0
2670,4,2.5,515000.0
1410,3,2.25,355000.0
2475,4,2.75,319900.0
1600,3,3.5,460000.0
1290,2,1.0,305000.0
1608,3,2.5,280000.0
1300,2,2.25,394950.0
2530,4,3.5,382000.0
1390,3,2.5,560000.0
1640,3,2.25,772000.0
2229,4,2.5,324950.0
1790,3,2.5,530000.0
990,3,2.25,384000.0
3240,5,2.75,719950.0
1280,2,2.5,319950.0
1610,3,2.5,292000.0
3670,6,3.5,1500000.0
1150,2,2.5,425000.0
3760,5,3.75,799950.0
1320,2,2.5,499000.0
2700,4,2.75,572000.0
1480,2,2.0,459000.0
1410,3,2.25,529500.0
3135,4,2.5,374500.0
1480,3,2.5,584000.0
4020,4,4.5,1898000.0
1060,2,2.25,505000.0
1950,2,2.5,565000.0
3340,4,2.75,799000.0
1570,3,2.5,547000.0
1930,3,2.5,550000.0
1590,3,2.0,250000.0
3720,4,4.5,960000.0
4470,4,4.25,2950000.0
1290,2,1.0,441000.0
1489,3,2.25,265000.0
2075,3,2.5,430000.0
1413,3,2.5,286800.0
1300,3,2.5,375000.0
1480,3,3.25,312500.0
3320,4,2.75,850000.0
1530,3,2.25,390500.0
1180,3,2.5,455000.0
1190,2,2.0,455000.0
1300,3,2.25,515000.0
1710,3,3.5,362500.0
2390,3,2.5,460000.0
3510,4,3.5,540000.0
1140,3,1.75,230000.0
1320,2,2.5,425000.0
2100,5,3.0,298450.0
2400,4,2.5,344000.0
1408,3,2.5,416286.0
2560,4,2.5,379500.0
1260,2,2.5,350000.0
1290,2,1.75,258800.0
2730,4,2.5,620000.0
1630,2,2.5,295000.0
3530,4,2.75,908990.0
2714,4,2.5,485230.0
1630,3,2.25,475000.0
2230,3,3.0,635000.0
1380,3,2.5,350000.0
1320,3,3.5,345000.0
1490,2,2.0,700000.0
1280,3,2.25,490000.0
3870,5,4.0,1299890.0
1280,2,2.5,579000.0
1300,3,1.5,552500.0
2170,4,2.75,467000.0
1763,4,2.25,305000.0
1020,2,1.5,212000.0
1840,4,2.5,429000.0
1820,3,2.0,479950.0
2670,3,3.5,825000.0
1400,3,2.25,250000.0
1160,2,1.5,289000.0
1400,3,2.5,265000.0
1232,3,2.5,344000.0
2700,4,2.75,749000.0
2550,4,2.5,492000.0
3260,4,2.5,552500.0
1680,2,2.5,653500.0
2630,4,3.25,855000.0
1260,3,1.5,333000.0
2550,4,2.5,415000.0
3450,4,3.25,445000.0
1550,3,2.5,273500.0
4150,4,2.5,969990.0
3900,5,3.5,1200000.0
1550,3,3.25,430000.0
2130,4,2.5,392000.0
2890,4,2.5,795000.0
1220,3,2.5,457000.0
2502,4,2.5,453000.0
1340,3,2.0,376000.0
2350,4,2.5,469995.0
1810,3,2.5,540000.0
3310,4,2.5,555000.0
1620,3,2.0,445000.0
1070,2,2.0,256950.0
2230,4,2.5,297000.0
1970,4,2.5,320000.0
4600,5,4.5,805000.0
3110,4,2.75,799990.0
3490,4,2.5,680000.0
1600,3,2.5,395000.0
1960,3,2.5,732000.0
1000,2,2.5,163800.0
1000,2,2.5,220000.0
1500,2,2.0,308625.0
2424,3,2.5,375000.0
2303,4,2.5,300000.0
1880,3,2.5,284000.0
1210,2,2.0,610000.0
3720,4,3.25,955000.0
3610,4,2.75,982000.0
1360,3,1.5,359000.0
2590,5,2.5,779380.0
4390,5,3.25,1510000.0
2290,3,3.0,635000.0
3880,4,3.75,1060000.0
1350,3,2.5,389500.0
2170,5,2.5,359800.0
1296,3,3.0,399950.0
1530,3,3.25,320000.0
1489,3,2.5,255900.0
2130,4,2.5,380000.0
1430,3,2.75,580000.0
2380,5,3.75,545000.0
1420,3,2.5,451300.0
3450,4,3.25,852880.0
1914,4,2.5,305000.0
988,2,1.5,295000.0
1584,3,2.25,261000.0
2630,4,2.5,560000.0
3520,4,3.25,795000.0
2380,4,2.5,384950.0
1410,3,1.75,500000.0
3220,4,3.5,640000.0
3266,4,3.25,418000.0
2550,3,2.0,799000.0
3828,4,3.5,552900.0
1670,3,2.25,539950.0
3056,4,2.5,524225.0
1000,2,1.5,424950.0
1530,3,3.25,560000.0
3490,5,3.0,715000.0
2760,5,2.5,300000.0
1440,3,2.5,405000.0
1370,3,3.0,327000.0
3180,6,4.0,859950.0
2720,4,3.0,560000.0
1800,3,2.5,379900.0
3220,3,2.5,625000.0
2370,3,2.5,398096.0
1410,3,2.5,315000.0
3640,4,3.5,939000.0
1920,3,2.5,674000.0
2267,4,2.5,306000.0
1131,2,1.0,394950.0
2940,3,3.5,914154.0
2180,3,2.5,496000.0
1400,3,2.25,430100.0
2680,4,2.5,449990.0
2680,4,2.5,502000.0
1300,3,2.5,310000.0
2796,4,3.5,349950.0
1460,2,1.75,625000.0
4210,4,3.5,1054710.0
2330,4,2.75,680000.0
3930,4,3.5,828950.0
1608,3,2.5,274950.0
1610,2,2.25,293000.0
3200,4,3.5,795000.0
1710,4,2.5,282900.0
3050,5,3.75,909950.0
3560,4,3.5,922755.0
2650,4,2.5,424000.0
3490,3,2.5,630000.0
4140,4,3.25,810000.0
1670,3,2.0,256703.0
1720,3,2.5,386380.0
1510,2,2.0,485000.0
1450,3,2.25,275000.0
1812,4,2.5,370000.0
1060,2,2.25,499950.0
1600,3,2.5,502000.0
1530,3,3.25,654000.0
2070,4,2.25,575000.0
3630,4,2.5,500000.0
2140,3,2.5,554000.0
2010,4,1.75,360000.0
2630,4,2.75,619990.0
2233,4,2.5,317500.0
2990,4,2.75,564950.0
1240,2,1.25,545000.0
2230,3,2.5,333700.0
3700,3,3.25,1480000.0
2290,4,3.0,530000.0
950,2,1.5,396000.0
1120,2,1.75,305000.0
2420,5,3.5,380000.0
1714,4,2.5,305000.0
2230,4,2.5,440000.0
2530,4,3.0,459000.0
1550,3,3.5,530000.0
3110,4,2.75,600000.0
2100,3,3.0,515000.0
2150,4,2.5,275000.0
1630,3,1.75,540000.0
2230,3,2.5,445000.0
1320,3,2.5,285000.0
1590,3,2.5,480000.0
2610,5,3.25,440000.0
1440,3,2.5,287450.0
2630,4,2.5,507950.0
3390,3,3.5,750000.0
1400,3,1.5,425000.0
1900,3,3.5,420000.0
1350,3,2.5,394950.0
3420,4,3.25,635000.0
2150,3,2.5,513000.0
2110,4,2.5,380000.0
3810,4,3.25,1130000.0
2870,5,3.0,540000.0
1240,2,2.25,352499.0
3610,4,3.5,603000.0
2310,4,2.5,685000.0
1930,4,3.0,330675.0
1390,3,3.0,275000.0
1578,3,2.5,259950.0
1720,3,2.0,441000.0
4700,5,3.75,1135000.0
1970,3,3.5,590000.0
1460,3,2.25,497000.0
1930,3,2.5,345500.0
1300,3,2.25,562500.0
1445,3,2.25,355000.0
860,2,2.25,345000.0
3040,3,2.5,478000.0
2424,3,2.5,391500.0
1084,2,1.5,265000.0
2510,3,2.5,395000.0
1220,2,1.5,286308.0
1280,2,2.25,370000.0
3740,5,3.5,1079000.0
1852,3,2.5,298900.0
2580,4,2.5,775000.0
3190,4,3.5,790000.0
3400,3,2.5,1050000.0
1090,2,1.5,249000.0
2360,3,2.0,348000.0
2460,5,2.5,358000.0
2025,5,2.5,260000.0
4410,4,3.0,765000.0
2810,3,2.5,739000.0
4490,5,3.5,890000.0
3070,4,2.5,462000.0
1984,4,2.5,380000.0
4750,5,3.5,770000.0
2760,4,3.25,641000.0
4360,4,4.0,2300000.0
3060,4,2.5,369000.0
2770,4,3.0,1112000.0
2990,5,2.5,357000.0
1540,3,2.75,650000.0
1400,3,2.5,563500.0
1680,3,2.5,345000.0
2260,3,2.0,479950.0
3400,4,3.5,660000.0
2930,4,2.5,800000.0
1239,3,2.0,253101.0
2100,3,3.5,555000.0
1200,4,1.0,240000.0
1200,4,1.0,380000.0
680,2,1.5,239000.0
2690,4,3.25,760000.0
2750,4,2.5,430000.0
2450,3,2.5,660000.0
2620,4,2.5,399963.0
1130,2,2.0,411000.0
2790,4,2.75,483453.0
1820,3,2.0,469950.0
2910,4,2.75,504058.0
2568,4,2.5,425996.0
3090,4,2.75,760005.0
1460,2,2.0,699999.0
2010,3,2.5,749950.0
2610,4,2.5,674600.0
960,2,1.5,450000.0
1528,3,2.5,272000.0
1310,2,1.5,450000.0
1760,3,2.25,643950.0
1420,3,2.5,290000.0
1650,3,2.5,378000.0
2320,3,2.5,728050.0
2628,4,2.5,499160.0
2520,4,2.5,536000.0
2880,5,3.5,419900.0
1440,3,2.25,469000.0
2185,3,2.5,374000.0
1500,4,1.5,182568.0
1769,3,2.5,334888.0
3650,4,4.0,799900.0
2160,4,2.5,383000.0
1820,3,2.5,580000.0
2370,3,2.5,351999.0
3180,3,3.0,1325000.0
1780,3,2.5,312000.0
2650,4,3.5,674950.0
3300,5,2.75,1105000.0
1160,2,2.5,415000.0
3460,3,3.0,1250000.0
1390,3,2.5,208800.0
1260,2,2.5,452000.0
2940,5,2.75,837000.0
3190,5,3.5,780000.0
3930,4,3.5,1485000.0
3570,5,3.75,1600000.0
2420,3,2.5,369946.0
3400,3,2.75,530000.0
2478,4,2.5,386000.0
3070,4,2.5,1900000.0
3200,4,3.5,735000.0
1590,3,2.25,489950.0
1730,3,3.0,357500.0
2303,4,2.5,329995.0
1790,3,2.5,414000.0
2490,3,3.5,533500.0
2669,4,2.5,402395.0
2610,4,3.25,725000.0
1290,2,1.75,239800.0
3560,5,3.5,616950.0
4360,4,3.25,1258000.0
1230,3,2.25,435000.0
3640,4,3.25,925000.0
1780,2,2.5,631500.0
1140,3,1.5,399995.0
1270,3,2.0,369950.0
2780,5,3.5,475000.0
1912,4,2.5,353000.0
2300,4,2.5,329950.0
2828,3,2.5,367000.0
2425,4,2.5,447500.0
3730,4,3.25,595000.0
730,1,1.0,325000.0
1990,2,2.5,690000.0
1300,3,2.5,329950.0
2560,4,2.5,399500.0
2450,5,2.5,555000.0
1440,2,1.5,427000.0
1140,3,2.25,375000.0
1110,2,1.5,499000.0
2620,3,2.5,750000.0
1690,3,2.5,336900.0
1950,2,2.75,555000.0
3530,4,3.5,1275000.0
3310,4,3.5,999950.0
2620,5,3.0,975000.0
1350,3,2.25,299000.0
1741,2,2.5,479000.0
1650,3,2.5,428000.0
1890,3,2.5,409000.0
1950,3,3.0,798500.0
4490,4,3.5,689000.0
3206,6,2.25,375000.0
4130,4,3.5,775000.0
2800,5,3.0,639983.0
1984,4,3.0,300000.0
